dataset,pipeline,stressor,montage,dropout_fraction,n_subjects,mean_roc_auc,roc_auc_ci_low,roc_auc_ci_high,mean_balanced_accuracy,balanced_accuracy_ci_low,balanced_accuracy_ci_high,mean_brier_score,brier_score_ci_low,brier_score_ci_high,mean_ece,ece_ci_low,ece_ci_high
PhysionetMotorImagery,riemann_lr,channel_dropout,all_channels,0.1,109,0.6396788990825688,0.6065497690143923,0.6752183770394478,0.5495703363914374,0.5371782042274478,0.5635630926375294,0.28808760690922064,0.2797445761388826,0.29603764920029163,0.3232847914172319,0.317745454171547,0.32901529982048894
PhysionetMotorImagery,riemann_lr,channel_dropout,all_channels,0.2,109,0.6039722222222222,0.5738994154869258,0.6364241819509852,0.525237003058104,0.5176348046195719,0.5344810409237465,0.327033595125102,0.31908450366249635,0.3346508499460841,0.3442442772927722,0.3377932418420533,0.3517242677848412
PhysionetMotorImagery,riemann_lr,channel_dropout,all_channels,0.3,109,0.5943827726809379,0.5665095956253873,0.6247983700098851,0.5166131498470947,0.5116451530612839,0.522514710778386,0.34679323836852766,0.3390603557127393,0.3546796463584043,0.3568593145323236,0.3493681202219808,0.3652877225753621
PhysionetMotorImagery,riemann_lr,channel_dropout,all_channels,0.5,109,0.554394750254842,0.52965225264068,0.5799425114170116,0.5068440366972478,0.5036808022562809,0.5109107643918513,0.38528807165170925,0.37656594338852767,0.39455889856507514,0.38210757254165256,0.3723927905987391,0.39238137963101355
PhysionetMotorImagery,riemann_lr,clean,all_channels,0.0,109,0.6754026503567789,0.6401691327757693,0.7109307492330281,0.6427675840978593,0.6134107338766299,0.6735858184637187,0.22234975165416465,0.20933911988229223,0.23346089619698554,0.27883647877062345,0.27137747214256513,0.28648688016172985
PhysionetMotorImagery,riemann_lr,reduced_montage,motor_core,0.0,109,0.6391641182466871,0.6035766109355464,0.6748377831840113,0.6057645259938839,0.5771846373087453,0.6346689543945484,0.22813870306246847,0.218686789174525,0.23585817071883652,0.20982973724286658,0.19927467661727796,0.22081454581570434
PhysionetMotorImagery,riemann_lr,reduced_montage,motor_extended,0.0,109,0.6768705402650357,0.638722185718044,0.7147273987239031,0.6426911314984708,0.6127631995902711,0.6744294868050151,0.21528427820927284,0.20339531399183142,0.22564372101820718,0.24801781241091808,0.24043936510541639,0.2558198660042779
PhysionetMotorImagery,riemann_lr,region_dropout,all_channels,0.046875,109,0.6625815494393476,0.6268656341387873,0.6998244750835504,0.59131498470948,0.5697017705061047,0.6170279473733232,0.24990498594153368,0.23781303518493604,0.2607119930775094,0.29244467138801117,0.28354730759211577,0.3009458465149015
PhysionetMotorImagery,riemann_lr,region_dropout,all_channels,0.140625,109,0.631880733944954,0.6008427420602893,0.6642709054994019,0.5224388379204894,0.513203363914373,0.5336022607151911,0.3254604635502577,0.31614583594680046,0.33485679781446137,0.349391731820495,0.3398913271568568,0.3595172459130413
